date,open,high,low,close,volume
2026-05-06,1595.73,1600.11,1544.49,1550.24,5640934
2026-05-07,1550.24,1558.64,1507.64,1511.93,8929888
2026-05-08,1511.93,1519.28,1497.14,1516.18,5186576
2026-05-11,1516.18,1522.39,1479.41,1481.07,4553193
2026-05-12,1481.07,1485.08,1463.77,1464.24,4978417
2026-05-13,1464.24,1475.22,1457.76,1469.18,5154078
2026-05-14,1469.18,1476.98,1467.98,1472.32,7205878
2026-05-15,1472.32,1472.76,1459.77,1471.38,3921018
2026-05-18,1471.38,1498.64,1471.11,1496.74,4753093
2026-05-19,1496.74,1511.07,1495.57,1507.64,5851732
2026-05-20,1507.64,1525.0,1507.03,1520.05,5260840
2026-05-21,1520.05,1535.95,1518.7,1535.18,9070293
2026-05-22,1535.18,1540.36,1522.05,1523.11,4395157
2026-05-25,1523.11,1524.01,1506.9,1511.99,6311703
2026-05-26,1511.99,1520.76,1504.42,1506.38,7812521
2026-05-27,1506.38,1520.69,1503.71,1512.31,7651984
2026-05-28,1512.31,1522.88,1480.4,1480.7,6865190
2026-05-29,1480.7,1500.81,1473.07,1493.19,6439073
2026-06-01,1493.19,1526.44,1483.96,1523.06,6198409
2026-06-02,1523.06,1527.96,1518.93,1521.29,5379576
2026-06-03,1521.29,1522.12,1508.71,1510.44,2252259
2026-06-04,1510.44,1536.37,1510.32,1534.06,4242518
2026-06-05,1534.06,1541.91,1527.85,1537.39,6265479
2026-06-08,1537.39,1550.03,1534.86,1541.78,6197891
2026-06-09,1541.78,1546.85,1521.83,1531.87,6179400
2026-06-10,1531.87,1566.53,1524.8,1553.45,8079524
2026-06-11,1553.45,1555.46,1495.97,1496.64,6761131
2026-06-12,1496.64,1506.2,1475.93,1477.86,5679814
2026-06-15,1477.86,1497.5,1469.56,1491.3,9967555
2026-06-16,1491.3,1493.42,1481.04,1488.07,5059029
2026-06-17,1488.07,1501.23,1485.12,1499.14,6893466
2026-06-18,1499.14,1506.88,1496.14,1506.52,5199599
2026-06-19,1506.52,1516.15,1488.25,1495.43,6424419
2026-06-22,1495.43,1497.97,1471.8,1479.37,2674771
2026-06-23,1479.37,1483.26,1477.02,1483.22,4757403
2026-06-24,1483.22,1490.19,1470.57,1471.74,9101859
2026-06-25,1471.74,1506.24,1464.79,1495.87,6395320
2026-06-26,1495.87,1550.18,1491.81,1540.36,14498377
2026-06-29,1540.36,1557.1,1534.94,1548.11,4383935
2026-06-30,1548.11,1568.14,1546.49,1562.97,9662256
2026-07-01,1562.97,1572.77,1549.81,1551.96,9767334
2026-07-02,1551.96,1553.96,1545.79,1552.55,15662600
2026-07-03,1552.55,1552.93,1528.57,1533.8,9180852
2026-07-06,1533.8,1555.31,1532.39,1554.99,7611477
2026-07-07,1554.99,1585.37,1545.29,1582.89,5341881
2026-07-08,1582.89,1584.71,1550.2,1555.38,5042575
2026-07-09,1555.38,1578.88,1545.7,1567.38,8794119
2026-07-10,1567.38,1577.69,1563.02,1569.57,4622809
2026-07-13,1569.57,1607.14,1568.9,1599.58,7499128
2026-07-14,1599.58,1635.88,1593.35,1628.42,7510700
2026-07-15,1628.42,1631.35,1619.68,1622.76,5451300
2026-07-16,1622.76,1669.98,1617.68,1669.98,4813650
2026-07-17,1669.98,1681.29,1648.09,1651.78,6281308
2026-07-20,1651.78,1673.37,1645.27,1668.47,5573767
2026-07-21,1668.47,1692.45,1668.32,1681.54,3808612
2026-07-22,1681.54,1733.44,1675.93,1726.89,7146044
2026-07-23,1726.89,1731.3,1706.69,1707.43,6113639
2026-07-24,1707.43,1720.03,1705.12,1718.19,6555091
2026-07-27,1718.19,1726.15,1682.45,1682.6,4906982
2026-07-28,1682.6,1690.1,1662.45,1664.17,6319109
2026-07-29,1664.17,1666.99,1649.48,1651.67,6212648
2026-07-30,1651.67,1666.29,1650.61,1652.5,9318796
2026-07-31,1652.5,1680.19,1651.65,1676.06,6510981
2026-08-03,1676.06,1697.89,1675.11,1693.89,6508030
2026-08-04,1693.89,1709.02,1688.16,1704.1,7726829
2026-08-05,1704.1,1704.6,1702.74,1703.24,5774635
2026-08-06,1703.24,1710.39,1693.26,1695.56,5498795
2026-08-07,1695.56,1716.37,1678.7,1710.55,6397162
2026-08-10,1710.55,1722.91,1706.5,1720.31,6472059
2026-08-11,1720.31,1757.74,1714.31,1750.34,5527369
2026-08-12,1750.34,1756.84,1745.12,1745.62,6280943
2026-08-13,1745.62,1751.47,1722.96,1723.93,6461419
2026-08-14,1723.93,1726.02,1699.77,1699.94,5603743
2026-08-17,1699.94,1708.88,1664.57,1666.44,2801106
2026-08-18,1666.44,1674.45,1658.86,1667.47,6036611
2026-08-19,1667.47,1668.17,1657.27,1663.9,8554758
2026-08-20,1663.9,1699.75,1660.5,1697.16,5272813
2026-08-21,1697.16,1712.88,1663.6,1669.33,4757705
2026-08-24,1669.33,1702.26,1669.31,1690.95,6031590
2026-08-25,1690.95,1692.03,1678.3,1680.79,3977929
2026-08-26,1680.79,1697.33,1679.79,1692.73,5567411
2026-08-27,1692.73,1693.96,1655.28,1669.82,6267714
2026-08-28,1669.82,1710.03,1669.11,1704.52,5319311
